SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0.9621754209229036,1,0,1,0,0,0,1.1246479591934997,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.9607918361721558,1,1,1,1,1,1,1.3522202326573742,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1532039707295263,0,1,0,0,1,1,-0.8228228329558891,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.4915401492832985,0,0,0,1,0,1,-1.1619847130350858,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0.9129587082113106,0,1,1,1,0,1,1.4170985050318319,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4820355767781026,0,0,1,1,0,0,0,0,0,1,1
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.51594747407047,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0.1070477828022663,1,1,0,1,0,1,-0.1715537009360761,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.1657772395230557,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,1,0,0,0,-0.5155456799704636,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.4100994218432374,0,0,0,0,0,1,-1.4594463760648215,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.0151133083578247,0,0,0,0,0,0,0.8737166121684152,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.7375330039484903,1,1,0,1,1,0,0.35154709619836033,1,0,0,0,1,0,0,0,1,0,1
1,0,0,-0.6115081609792122,1,0,1,1,0,1,1.372629068434068,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1960038562387048,0,0,1,1,0,1,-0.2862176939475387,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.0256070553622056,0,0,0,1,0,1,1.0315873271841969,0,1,0,0,1,0,0,0,1,0,1
1,0,0,1.369379058123207,1,0,0,1,1,1,1.2659007042076202,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0.7178532386027215,1,1,1,0,1,0,1.4553455622265583,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0.5549717837226001,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0.2292088739623573,1,1,1,1,1,0,0.1724382780983114,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.188488510242327,0,1,0,1,1,1,-0.8163309370005319,1,0,0,0,1,0,0,0,1,0,0
0,1,0,-0.8877004052775466,0,0,0,1,0,1,-0.660300139614782,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.3920903288424788,0,1,0,1,0,0,-0.3393951979528547,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.1779947632379461,0,1,0,0,1,0,-0.3477041829536853,1,0,0,0,1,0,0,0,0,1,0
0,0,1,-1.1552834925186746,0,1,0,0,0,1,-0.5105602889699654,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,1,0,0,1,1,0.9833952141793793,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-1.2743948112079262,0,1,0,0,0,1,-0.543621020065441,1,0,0,1,0,0,0,1,0,0,1
0,1,0,1.4100994218432374,1,0,1,1,0,1,1.3606231332170895,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-1.2367242199587352,0,1,1,0,0,0,-0.3294244159518578,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.3001558543980371,0,0,1,1,0,0,-0.3693075439558449,1,0,0,0,1,0,0,0,0,1,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3161044471885624,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.8033126753079566,1,0,0,0,0,1,0.977225317241773,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.0965540357978854,1,1,0,0,0,1,-0.3427187919531868,1,0,0,1,0,0,1,0,0,0,0
0,1,0,-0.1372743995179157,0,0,0,0,0,1,-1.502653098069141,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0.5956921474426305,1,1,1,1,0,1,0.0893484280900052,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4964886931307054,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4630373092781585,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.8704315016127173,1,0,1,0,0,1,1.2371135732446557,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1477681465222966,0,0,0,1,1,1,0.7573908221567865,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.6771328748826912,1,0,1,1,1,1,1.435403998224565,0,1,0,0,0,1,1,0,0,0,1
1,1,0,0.188488510242327,1,0,0,0,0,1,0.9219087251732327,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0.3513699651224484,1,0,0,1,0,1,0.2738078951084448,1,0,0,0,1,0,0,0,1,0,1
0,1,1,1.4100994218432374,0,0,1,1,1,0,1.2758714862086171,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.0550063225724156,0,0,0,1,1,1,1.0090533679709703,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.748079855318371,0,0,1,0,0,0,-0.4756625519664766,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.8080314356832101,0,0,0,0,0,0,-1.4313855184086466,0,0,1,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.505976692069473,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.4735310562825394,0,0,0,1,1,0,0.3352943841145911,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2663433586494635,0,0,0,0,0,0,0.204916559318417,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.9621754209229036,1,1,1,1,0,0,1.4968904872307114,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2532395275126769,0,1,0,0,0,1,0.6317926658239758,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.0256070553622056,0,0,0,0,0,0,0.1159371800926631,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,1,0,0,1,0.33756000104632355,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.9109613101984924,0,0,0,1,0,1,0.1009810070911679,1,0,0,1,0,0,0,1,0,0,0
1,1,1,0.758573602322752,1,0,1,1,0,1,0.6460504231456565,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2424110960397403,1,0,0,0,0,1,1.0282550206965906,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,1,0,0,1,0.328647196113927,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.7992939660427822,1,0,1,1,0,1,1.3390197722149295,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,0,0,0,0,0,0,-1.51594747407047,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4561227820644893,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,1,1,0,0,1,-0.9742016520163136,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.2879383306831464,0,1,1,0,0,0,0.5413572121351905,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.0738427650786138,0,0,1,0,0,1,0.6244470621434968,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.5729808767233588,1,0,0,0,0,0,-1.3580767590546885,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.055833672077855,1,0,0,0,0,1,0.3751775121185782,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.5037576729981889,1,0,0,0,0,1,0.6809481601491449,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.0151133083578247,1,0,0,1,0,1,0.8737166121684152,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.125056875803025,1,1,0,1,1,1,1.4852579082295487,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1.2879383306831464,1,0,1,1,1,1,1.5201556452330371,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-1.2774445836787656,0,0,0,0,0,1,0.26385140001228047,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.1674528870978128,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4890503196728875,0,0,1,1,0,0,0,0,1,0,1
1,0,0,-0.5043485461639634,1,0,0,0,0,1,0.6981090598806384,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-0.2594354906780068,0,1,0,1,0,0,-0.9758634490164798,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.9516816739185228,0,1,0,1,1,0,-0.4640299729653139,1,0,0,0,1,0,0,0,0,1,0
1,1,0,-1.2630037468799389,0,0,0,0,0,1,0.18392352455452687,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8702409464784621,0,0,0,1,0,1,0.1524967140963176,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-1.2774445836787656,1,0,0,0,0,1,0.3220534998908555,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,1,0,0,0,0,1,0.3701921211180801,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0759066273934828,1,0,0,0,0,1,0.9270746248042299,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.7178532386027215,0,0,0,0,0,1,-0.6634456129852487,1,0,0,0,1,0,1,0,0,0,0
0,1,1,-1.1552834925186746,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,1
0,0,1,-1.318164947398796,1,1,1,0,1,1,-0.0951110389284345,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.3408762181180675,0,0,0,0,1,1,-0.454059190964317,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,1,0,1,0,0,1,0.5131066631323666,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.2879383306831464,1,0,0,0,0,0,-1.303237458049206,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.2292088739623573,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0.6364125111626608,1,1,0,1,0,1,0.464914550127549,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1.125056875803025,1,0,0,1,1,1,1.3705939152180862,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-0.055833672077855,0,0,0,1,1,0,-0.346042385953519,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-0.3001558543980371,0,0,0,0,0,1,-1.0223937650211312,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.47331380068450435,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.18029814877083886,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1608056990971482,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1.369379058123207,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2367242199587352,1,0,1,0,0,0,-0.3526895739541836,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.6127344530572345,1,0,1,1,1,1,1.478457285795984,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1.247217966963116,1,1,1,1,0,0,1.1047063951915064,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.3815965818380978,0,0,1,1,0,0,-0.2978502729487016,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.7227043531220446,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.18284158984481702,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1552834925186746,1,0,0,0,0,1,0.9880078593491214,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.3286586944031769,0,0,1,1,0,1,1.141265929195161,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0.2292088739623573,0,1,1,1,0,1,0.6360796411446599,0,1,0,1,0,0,0,1,0,0,1
0,0,1,-0.1372743995179157,1,0,1,1,1,0,1.1894580421999783,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-0.7411218370907721,0,0,0,0,0,0,-1.245091919416881,1,0,0,0,1,0,1,0,0,0,1
1,0,0,0.39038154222046406,1,0,0,1,0,1,1.1215371892842176,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.2292088739623573,0,1,1,0,0,1,-0.2529817539442163,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.4328106925625091,1,1,1,0,0,1,0.9750862291785486,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9679172430111158,1,1,0,0,0,0,0.9592325356614151,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1145631287986442,0,0,0,0,1,1,1.0415581091851935,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.3815965818380978,0,0,1,1,1,0,0.6327560471443273,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.188488510242327,1,1,1,1,1,1,0.4698999411280475,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1604590980859523,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.5729808767233588,1,1,1,1,0,1,1.42044782522307,0,1,0,1,0,0,0,0,1,0,0
1,1,0,1.6137012404433893,1,1,1,1,1,1,1.6647319842474897,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6435040489832552,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.5322605130033284,0,1,0,1,1,0,-0.5437962289732878,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.5259182560714666,0,0,1,1,0,0,0,0,1,0,0
0,0,0,1.002895784642934,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.2594354906780068,0,0,0,0,0,1,0.466576347127715,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.6614821640306728,0,0,0,0,0,1,0.22803201135441276,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.1070477828022663,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,1,0,1,0,0,0,0
0,1,1,-0.1702692188496735,0,0,0,1,1,1,0.21070257440863072,1,0,0,0,1,0,0,0,0,1,1
0,0,1,-1.2367242199587352,1,1,0,0,0,0,0.5247392421335293,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-1.2367242199587352,0,0,0,0,0,1,0.2289393761039596,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.1690546440294094,1,0,0,0,0,0,-0.37891112542485184,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.0719118863236533,1,0,1,0,0,1,0.9196900544130043,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9782838703494536,0,0,0,1,0,1,0.9961801172712689,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.2187151269579764,1,0,1,1,0,1,0.720831288153132,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-1.1552834925186746,0,0,1,0,1,0,-0.2745851149463758,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.5851984004382496,1,0,0,0,0,1,0.3120292261122658,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.2512384369834464,1,0,1,1,0,1,1.4235652555150633,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.5729808767233588,1,1,1,1,1,0,0.8354952811645946,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.8702409464784621,0,1,0,0,1,1,-0.3377334009526884,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.5142514200025698,0,1,0,1,0,1,0.3718539181182462,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,1,0,0,0,0,-0.5587524019747828,1,0,0,1,0,0,0,0,1,0,0
1,1,0,1.002895784642934,1,0,1,1,0,1,1.0133075601823696,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.0331224013585834,1,0,0,0,0,1,0.6792863631489789,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-1.2774445836787656,0,0,0,0,0,1,0.1392023380949889,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1290241877371114,0,0,0,1,0,1,1.0244586530729445,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.758573602322752,0,0,0,0,0,1,-1.4926823160681442,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2694015238691954,0,1,0,0,0,1,0.6268493297350695,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.6137012404433893,1,1,1,1,0,1,1.4919050962302134,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-0.9516816739185228,0,0,0,0,0,1,-0.6767399889865777,1,0,0,1,0,0,0,0,0,1,0
1,1,0,1.0843365120829946,0,1,1,1,0,1,0.6045054981415035,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-1.0331224013585834,0,0,1,0,1,1,0.830509890164096,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.0360002012286664,1,0,0,0,0,1,0.6456305749319661,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8702409464784621,1,0,0,1,0,1,0.8122301231622688,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.5956921474426305,1,1,1,0,1,0,0.3087056321119333,1,0,0,0,0,1,0,0,0,1,0
0,0,0,1.0436161483629645,0,1,1,1,0,1,1.3855500882195813,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.6137012404433893,0,1,1,1,1,0,0.682609957149311,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.2292088739623573,0,1,1,1,0,1,0.6360796411446599,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.112604028780869,0,0,0,0,0,0,0.26687104965468816,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.8702409464784621,0,0,0,1,0,1,-0.1698919039359101,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6667692069855808,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.1609949627040198,1,0,0,1,0,1,1.133301141540938,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7888002190384014,1,1,0,0,0,1,1.1977670272008092,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.9214550572028734,0,0,0,0,0,0,-1.517609271070636,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0.880734693482843,1,0,1,1,1,1,0.7125223031523015,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.1657910900976468,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1145631287986442,1,0,0,0,0,0,-0.5853411539774409,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-0.021557618052417293,1,0,1,0,0,1,1.0780958182979186,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.0151133083578247,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-1.1145631287986442,0,0,0,1,0,1,0.358559542116917,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0.3106496014024181,0,1,1,1,1,1,1.109691786192005,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0.5956921474426305,1,0,0,0,0,0,-1.2583689390447208,0,0,1,0,1,0,0,0,1,0,0
1,0,0,-1.2713768047439529,1,0,0,0,0,1,0.9590350953025902,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.5026070741488214,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.748079855318371,0,0,0,0,0,1,0.5363718211346925,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1.369379058123207,1,1,1,0,1,0,0.0311855330841909,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.2187151269579764,0,1,0,1,1,0,0.1524967140963176,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.6662944947259442,1,0,1,0,0,1,1.1814476618708964,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.369379058123207,1,1,1,1,1,0,0.1325551500943243,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.0331224013585834,0,1,0,0,0,1,-0.4573827849646494,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.4915401492832985,1,0,1,0,1,1,1.3440051632154282,0,1,0,0,1,0,1,0,0,0,0
0,0,0,1.5729808767233588,1,0,0,0,0,0,-1.303237458049206,0,0,1,0,0,1,1,0,0,0,0
0,1,0,1.4508197855632678,0,1,1,1,0,0,0.2056742181016338,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.5322605130033284,1,1,1,1,1,0,0.4782089261288781,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.9214550572028734,0,0,0,0,0,0,-0.6551366279844181,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.1595441606931918,0,0,1,0,0,1,0.9116074185089662,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,0,0,0,1,0,1,0.965115447177552,0,1,0,0,1,0,0,0,1,0,1
1,1,0,-0.7888002190384014,0,0,1,0,1,1,0.8072447321617703,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.4732235351283796,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8295205827584317,1,0,0,0,0,1,-1.3547531650543558,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,1,0,0,0,1.0266019361836989,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.4931650991303729,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.5729808767233588,1,1,0,0,1,0,1.0930738161903435,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,1,1,-0.4823097399671412,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.477726143066649,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.9214550572028734,1,1,1,0,1,1,0.3402797751150897,1,0,0,0,1,0,0,1,0,0,0
0,1,0,-0.4630373092781585,1,0,0,0,0,1,0.722493085153298,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.9621754209229036,0,0,0,0,0,1,-1.502653098069141,0,0,1,0,0,1,1,0,0,0,0
0,1,0,1.4508197855632678,0,0,1,0,1,1,1.181149057199148,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.7458556346225662,1,0,0,0,0,0,-0.421821725246723,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.2611062929452214,1,0,0,0,0,1,0.6389289375745192,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2187151269579764,0,0,0,0,0,0,-1.51594747407047,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,0,0,0,0,0.464914550127549,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.2509986518706525,0,0,1,1,1,1,0.16015735160613043,1,0,0,0,1,0,0,1,0,0,1
0,0,1,1.5729808767233588,1,0,0,0,0,0,-1.343120586053193,0,0,1,0,0,1,0,0,0,1,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.1798961107085737,0,0,0,0,1,1,-0.842488429757493,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,0,-1.3397969920528607,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.5943864285845394,1,0,0,1,0,1,0.8804572296367219,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.21383620266686176,1,0,1,1,0,1,1.2963502491694294,0,1,0,0,1,0,0,0,1,0,1
1,1,0,-0.6666391278783103,1,0,0,0,0,1,0.684271754149477,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-1.2472053760920043,0,0,0,0,0,0,-0.7085890151805192,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,1,1,1,1,1,1,1.0099839661820376,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0.188488510242327,0,0,1,1,0,0,0.5081212721318681,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.0738427650786138,0,0,1,0,0,1,-1.1387195550327598,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.3106496014024181,0,0,1,1,0,1,0.5064594751317021,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.5251806557199384,0,1,0,1,1,1,0.03215456295020985,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.2625858090873014,0,0,0,0,0,1,0.20053146547010578,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.1552834925186746,0,0,0,0,0,1,0.180747263099142,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0.7178532386027215,0,1,0,1,1,1,0.2006888271011353,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0.3106496014024181,0,0,0,1,0,1,-0.4823097399671412,1,0,0,0,1,0,0,0,0,1,0
0,0,1,-0.9516816739185228,0,0,0,1,1,1,0.2704843011081128,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.2594354906780068,1,0,1,0,1,1,-0.1565975279345811,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,0,1,1,0,0,0.5779167461388456,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.2583876251419106,1,0,0,1,0,0,0,0,1,0,1
1,1,1,-0.4223169455581282,0,1,0,0,0,0,-0.8213163280010305,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.7992939660427822,1,0,1,0,1,1,1.0266019361836989,0,1,0,1,0,0,0,1,0,0,0
1,0,0,-0.9924020376385532,0,0,0,1,0,1,0.9867188081797118,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.1779947632379461,0,0,0,0,0,1,-1.477726143066649,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.3106496014024181,0,0,1,0,0,0,0.3336325871144251,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.0843365120829946,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-1.2370560996558337,0,0,0,0,0,0,-1.4924927000410417,0,0,1,0,1,0,0,0,0,1,1
